SurveyCode,SeasonalCode,AreaCode,StateCode,CountyCode,Year,Period,LaborForce,Employment,Unemployment,UnemploymentRate
LA,U,CN5105700000000,51,57,1990,M12,"4,300","4,050",250,5.8
LA,U,CN5105700000000,51,57,1990,M13,"4,348","4,055",293,6.7
LA,U,CN5105900000000,51,59,1990,M01,"471,936","464,642","7,294",1.5
LA,U,CN5105900000000,51,59,1990,M02,"473,855","466,402","7,453",1.6
LA,U,CN5105900000000,51,59,1990,M03,"478,322","471,018","7,304",1.5
LA,U,CN5105900000000,51,59,1990,M04,"476,868","469,248","7,620",1.6
LA,U,CN5105900000000,51,59,1990,M05,"485,430","476,456","8,974",1.8
LA,U,CN5105900000000,51,59,1990,M06,"492,467","482,314","10,153",2.1
LA,U,CN5105900000000,51,59,1990,M07,"496,990","487,617","9,373",1.9
LA,U,CN5105900000000,51,59,1990,M08,"491,909","480,708","11,201",2.3
LA,U,CN5105900000000,51,59,1990,M09,"481,296","469,484","11,812",2.5
LA,U,CN5105900000000,51,59,1990,M10,"481,793","471,323","10,470",2.2
LA,U,CN5105900000000,51,59,1990,M11,"480,823","469,689","11,134",2.3
LA,U,CN5105900000000,51,59,1990,M12,"481,951","471,648","10,303",2.1
LA,U,CN5105900000000,51,59,1990,M13,"482,803","473,379","9,424",2
LA,U,CN5106100000000,51,61,1990,M01,"25,966","25,339",627,2.4
LA,U,CN5106100000000,51,61,1990,M02,"25,988","25,435",553,2.1
LA,U,CN5106100000000,51,61,1990,M03,"26,193","25,686",507,1.9
LA,U,CN5106100000000,51,61,1990,M04,"26,127","25,591",536,2.1
LA,U,CN5106100000000,51,61,1990,M05,"26,569","25,984",585,2.2
LA,U,CN5106100000000,51,61,1990,M06,"26,918","26,303",615,2.3
LA,U,CN5106100000000,51,61,1990,M07,"27,220","26,593",627,2.3
LA,U,CN5106100000000,51,61,1990,M08,"26,941","26,214",727,2.7
LA,U,CN5106100000000,51,61,1990,M09,"26,429","25,603",826,3.1
LA,U,CN5106100000000,51,61,1990,M10,"26,423","25,704",719,2.7
LA,U,CN5106100000000,51,61,1990,M11,"26,468","25,615",853,3.2
LA,U,CN5106100000000,51,61,1990,M12,"26,657","25,721",936,3.5
LA,U,CN5106100000000,51,61,1990,M13,"26,492","25,816",676,2.6
LA,U,CN5106300000000,51,63,1990,M01,"6,104","5,539",565,9.3
LA,U,CN5106300000000,51,63,1990,M02,"6,144","5,633",511,8.3
LA,U,CN5106300000000,51,63,1990,M03,"6,102","5,696",406,6.7
LA,U,CN5106300000000,51,63,1990,M04,"6,033","5,737",296,4.9
LA,U,CN5106300000000,51,63,1990,M05,"6,177","5,835",342,5.5
LA,U,CN5106300000000,51,63,1990,M06,"6,197","5,813",384,6.2
LA,U,CN5106300000000,51,63,1990,M07,"6,215","5,576",639,10.3
LA,U,CN5106300000000,51,63,1990,M08,"5,959","5,507",452,7.6
LA,U,CN5106300000000,51,63,1990,M09,"6,026","5,625",401,6.7
LA,U,CN5106300000000,51,63,1990,M10,"6,642","5,646",996,15
LA,U,CN5106300000000,51,63,1990,M11,"6,111","5,626",485,7.9
LA,U,CN5106300000000,51,63,1990,M12,"6,159","5,608",551,8.9
LA,U,CN5106300000000,51,63,1990,M13,"6,155","5,653",502,8.2
LA,U,CN5106500000000,51,65,1990,M01,"6,309","6,072",237,3.8
LA,U,CN5106500000000,51,65,1990,M02,"6,445","6,175",270,4.2
LA,U,CN5106500000000,51,65,1990,M03,"6,441","6,264",177,2.7
LA,U,CN5106500000000,51,65,1990,M04,"6,448","6,318",130,2
LA,U,CN5106500000000,51,65,1990,M05,"6,396","6,258",138,2.2
LA,U,CN5106500000000,51,65,1990,M06,"6,347","6,201",146,2.3
LA,U,CN5106500000000,51,65,1990,M07,"6,314","6,188",126,2
LA,U,CN5106500000000,51,65,1990,M08,"6,221","6,068",153,2.5
LA,U,CN5106500000000,51,65,1990,M09,"6,290","6,133",157,2.5
LA,U,CN5106500000000,51,65,1990,M10,"6,315","6,178",137,2.2
LA,U,CN5106500000000,51,65,1990,M11,"6,374","6,174",200,3.1
LA,U,CN5106500000000,51,65,1990,M12,"6,418","6,150",268,4.2
LA,U,CN5106500000000,51,65,1990,M13,"6,360","6,182",178,2.8
LA,U,CN5106700000000,51,67,1990,M01,"20,320","19,109","1,211",6
LA,U,CN5106700000000,51,67,1990,M02,"20,464","19,452","1,012",4.9
LA,U,CN5106700000000,51,67,1990,M03,"20,867","20,055",812,3.9
LA,U,CN5106700000000,51,67,1990,M04,"21,191","20,381",810,3.8
LA,U,CN5106700000000,51,67,1990,M05,"21,571","20,721",850,3.9
LA,U,CN5106700000000,51,67,1990,M06,"21,845","20,812","1,033",4.7
LA,U,CN5106700000000,51,67,1990,M07,"20,634","19,690",944,4.6
LA,U,CN5106700000000,51,67,1990,M08,"20,549","19,451","1,098",5.3
LA,U,CN5106700000000,51,67,1990,M09,"21,125","19,944","1,181",5.6
LA,U,CN5106700000000,51,67,1990,M10,"22,387","20,210","2,177",9.7
LA,U,CN5106700000000,51,67,1990,M11,"21,356","19,780","1,576",7.4
LA,U,CN5106700000000,51,67,1990,M12,"21,602","19,682","1,920",8.9
LA,U,CN5106700000000,51,67,1990,M13,"21,160","19,941","1,219",5.8
LA,U,CN5106900000000,51,69,1990,M01,"26,349","23,861","2,488",9.4
LA,U,CN5106900000000,51,69,1990,M02,"25,213","23,924","1,289",5.1
LA,U,CN5106900000000,51,69,1990,M03,"25,340","24,202","1,138",4.5
LA,U,CN5106900000000,51,69,1990,M04,"25,365","24,226","1,139",4.5
LA,U,CN5106900000000,51,69,1990,M05,"26,078","24,747","1,331",5.1
LA,U,CN5106900000000,51,69,1990,M06,"26,557","25,104","1,453",5.5
LA,U,CN5106900000000,51,69,1990,M07,"26,445","25,168","1,277",4.8
LA,U,CN5106900000000,51,69,1990,M08,"26,253","24,970","1,283",4.9
LA,U,CN5106900000000,51,69,1990,M09,"25,837","24,673","1,164",4.5
LA,U,CN5106900000000,51,69,1990,M10,"25,904","24,782","1,122",4.3
LA,U,CN5106900000000,51,69,1990,M11,"25,943","24,573","1,370",5.3
LA,U,CN5106900000000,51,69,1990,M12,"26,040","24,295","1,745",6.7
LA,U,CN5106900000000,51,69,1990,M13,"25,944","24,544","1,400",5.4
LA,U,CN5107100000000,51,71,1990,M01,"8,419","7,505",914,10.9
LA,U,CN5107100000000,51,71,1990,M02,"8,545","7,629",916,10.7
LA,U,CN5107100000000,51,71,1990,M03,"8,458","7,717",741,8.8
LA,U,CN5107100000000,51,71,1990,M04,"8,331","7,773",558,6.7
LA,U,CN5107100000000,51,71,1990,M05,"8,452","7,906",546,6.5
LA,U,CN5107100000000,51,71,1990,M06,"8,459","7,876",583,6.9
LA,U,CN5107100000000,51,71,1990,M07,"8,667","7,554","1,113",12.8
LA,U,CN5107100000000,51,71,1990,M08,"8,018","7,460",558,7
LA,U,CN5107100000000,51,71,1990,M09,"8,272","7,620",652,7.9
LA,U,CN5107100000000,51,71,1990,M10,"8,294","7,649",645,7.8
LA,U,CN5107100000000,51,71,1990,M11,"8,361","7,624",737,8.8
LA,U,CN5107100000000,51,71,1990,M12,"8,383","7,596",787,9.4
LA,U,CN5107100000000,51,71,1990,M13,"8,388","7,659",729,8.7
LA,U,CN5107300000000,51,73,1990,M01,"14,926","14,304",622,4.2
LA,U,CN5107300000000,51,73,1990,M02,"14,925","14,369",556,3.7
LA,U,CN5107300000000,51,73,1990,M03,"15,040","14,563",477,3.2
LA,U,CN5107300000000,51,73,1990,M04,"15,053","14,614",439,2.9
LA,U,CN5107300000000,51,73,1990,M05,"15,030","14,569",461,3.1
LA,U,CN5107300000000,51,73,1990,M06,"15,235","14,708",527,3.5
LA,U,CN5107300000000,51,73,1990,M07,"15,748","15,278",470,3
LA,U,CN5107300000000,51,73,1990,M08,"15,713","15,165",548,3.5
LA,U,CN5107300000000,51,73,1990,M09,"15,366","14,808",558,3.6
LA,U,CN5107300000000,51,73,1990,M10,"15,427","14,888",539,3.5
LA,U,CN5107300000000,51,73,1990,M11,"15,418","14,823",595,3.9
LA,U,CN5107300000000,51,73,1990,M12,"15,500","14,865",635,4.1
LA,U,CN5107300000000,51,73,1990,M13,"15,282","14,746",536,3.5
LA,U,CN5107500000000,51,75,1990,M01,"7,239","7,003",236,3.3
LA,U,CN5107500000000,51,75,1990,M02,"7,321","7,059",262,3.6
LA,U,CN5107500000000,51,75,1990,M03,"7,358","7,124",234,3.2
LA,U,CN5107500000000,51,75,1990,M04,"7,310","7,112",198,2.7
LA,U,CN5107500000000,51,75,1990,M05,"7,372","7,171",201,2.7
LA,U,CN5107500000000,51,75,1990,M06,"7,490","7,254",236,3.2
LA,U,CN5107500000000,51,75,1990,M07,"7,531","7,301",230,3.1
LA,U,CN5107500000000,51,75,1990,M08,"7,482","7,250",232,3.1
LA,U,CN5107500000000,51,75,1990,M09,"7,343","7,121",222,3
LA,U,CN5107500000000,51,75,1990,M10,"7,357","7,146",211,2.9
LA,U,CN5107500000000,51,75,1990,M11,"7,379","7,130",249,3.4
LA,U,CN5107500000000,51,75,1990,M12,"7,372","7,138",234,3.2
LA,U,CN5107500000000,51,75,1990,M13,"7,380","7,151",229,3.1
LA,U,CN5107700000000,51,77,1990,M01,"8,629","7,807",822,9.5
LA,U,CN5107700000000,51,77,1990,M02,"8,507","7,840",667,7.8
LA,U,CN5107700000000,51,77,1990,M03,"8,592","7,991",601,7
LA,U,CN5107700000000,51,77,1990,M04,"8,354","7,831",523,6.3
LA,U,CN5107700000000,51,77,1990,M05,"8,429","7,957",472,5.6
LA,U,CN5107700000000,51,77,1990,M06,"8,648","8,019",629,7.3
LA,U,CN5107700000000,51,77,1990,M07,"8,746","7,643","1,103",12.6
LA,U,CN5107700000000,51,77,1990,M08,"8,502","7,587",915,10.8
LA,U,CN5107700000000,51,77,1990,M09,"8,936","7,689","1,247",14
LA,U,CN5107700000000,51,77,1990,M10,"8,340","7,694",646,7.7
LA,U,CN5107700000000,51,77,1990,M11,"8,656","7,628","1,028",11.9
LA,U,CN5107700000000,51,77,1990,M12,"8,617","7,605","1,012",11.7
LA,U,CN5107700000000,51,77,1990,M13,"8,579","7,774",805,9.4
LA,U,CN5107900000000,51,79,1990,M01,"5,515","5,373",142,2.6
LA,U,CN5107900000000,51,79,1990,M02,"5,626","5,463",163,2.9
LA,U,CN5107900000000,51,79,1990,M03,"5,673","5,543",130,2.3
LA,U,CN5107900000000,51,79,1990,M04,"5,679","5,589",90,1.6
LA,U,CN5107900000000,51,79,1990,M05,"5,640","5,536",104,1.8
LA,U,CN5107900000000,51,79,1990,M06,"5,610","5,487",123,2.2
LA,U,CN5107900000000,51,79,1990,M07,"5,577","5,475",102,1.8
LA,U,CN5107900000000,51,79,1990,M08,"5,515","5,369",146,2.6
LA,U,CN5107900000000,51,79,1990,M09,"5,612","5,427",185,3.3
LA,U,CN5107900000000,51,79,1990,M10,"5,726","5,466",260,4.5
LA,U,CN5107900000000,51,79,1990,M11,"5,724","5,463",261,4.6
LA,U,CN5107900000000,51,79,1990,M12,"5,676","5,441",235,4.1
LA,U,CN5107900000000,51,79,1990,M13,"5,631","5,469",162,2.9
LA,U,CN5108100000000,51,81,1990,M01,"4,202","3,978",224,5.3
LA,U,CN5108100000000,51,81,1990,M02,"4,233","3,994",239,5.6
LA,U,CN5108100000000,51,81,1990,M03,"4,268","4,061",207,4.9
LA,U,CN5108100000000,51,81,1990,M04,"4,298","4,099",199,4.6
LA,U,CN5108100000000,51,81,1990,M05,"4,338","4,133",205,4.7
LA,U,CN5108100000000,51,81,1990,M06,"4,392","4,215",177,4
LA,U,CN5108100000000,51,81,1990,M07,"4,621","4,325",296,6.4
LA,U,CN5108100000000,51,81,1990,M08,"4,531","4,302",229,5.1
LA,U,CN5108100000000,51,81,1990,M09,"4,620","4,216",404,8.7
LA,U,CN5108100000000,51,81,1990,M10,"4,547","4,296",251,5.5
LA,U,CN5108100000000,51,81,1990,M11,"4,527","4,276",251,5.5
LA,U,CN5108100000000,51,81,1990,M12,"4,696","4,279",417,8.9
LA,U,CN5108100000000,51,81,1990,M13,"4,439","4,181",258,5.8
LA,U,CN5108300000000,51,83,1990,M01,"17,665","16,582","1,083",6.1
LA,U,CN5108300000000,51,83,1990,M02,"17,721","16,661","1,060",6
LA,U,CN5108300000000,51,83,1990,M03,"17,999","16,804","1,195",6.6
LA,U,CN5108300000000,51,83,1990,M04,"17,964","16,842","1,122",6.2
LA,U,CN5108300000000,51,83,1990,M05,"18,232","16,955","1,277",7
LA,U,CN5108300000000,51,83,1990,M06,"18,528","17,307","1,221",6.6
LA,U,CN5108300000000,51,83,1990,M07,"17,662","16,355","1,307",7.4
LA,U,CN5108300000000,51,83,1990,M08,"17,649","16,278","1,371",7.8
LA,U,CN5108300000000,51,83,1990,M09,"18,865","16,820","2,045",10.8
LA,U,CN5108300000000,51,83,1990,M10,"19,002","16,808","2,194",11.5
LA,U,CN5108300000000,51,83,1990,M11,"18,190","16,747","1,443",7.9
LA,U,CN5108300000000,51,83,1990,M12,"17,937","16,559","1,378",7.7
LA,U,CN5108300000000,51,83,1990,M13,"18,118","16,727","1,391",7.7
LA,U,CN5108500000000,51,85,1990,M01,"35,338","34,426",912,2.6
LA,U,CN5108500000000,51,85,1990,M02,"35,691","34,702",989,2.8
LA,U,CN5108500000000,51,85,1990,M03,"35,945","35,024",921,2.6
LA,U,CN5108500000000,51,85,1990,M04,"35,772","34,959",813,2.3
LA,U,CN5108500000000,51,85,1990,M05,"36,220","35,256",964,2.7
LA,U,CN5108500000000,51,85,1990,M06,"36,747","35,668","1,079",2.9
LA,U,CN5108500000000,51,85,1990,M07,"36,827","35,891",936,2.5
LA,U,CN5108500000000,51,85,1990,M08,"36,728","35,644","1,084",3
LA,U,CN5108500000000,51,85,1990,M09,"36,086","35,014","1,072",3
LA,U,CN5108500000000,51,85,1990,M10,"36,093","35,135",958,2.7
LA,U,CN5108500000000,51,85,1990,M11,"36,216","35,048","1,168",3.2
LA,U,CN5108500000000,51,85,1990,M12,"36,335","35,093","1,242",3.4
LA,U,CN5108500000000,51,85,1990,M13,"36,167","35,155","1,012",2.8
LA,U,CN5108700000000,51,87,1990,M01,"122,803","119,572","3,231",2.6
LA,U,CN5108700000000,51,87,1990,M02,"123,968","120,527","3,441",2.8
LA,U,CN5108700000000,51,87,1990,M03,"124,914","121,639","3,275",2.6
LA,U,CN5108700000000,51,87,1990,M04,"124,624","121,422","3,202",2.6
LA,U,CN5108700000000,51,87,1990,M05,"126,255","122,449","3,806",3
LA,U,CN5108700000000,51,87,1990,M06,"128,048","123,881","4,167",3.3
LA,U,CN5108700000000,51,87,1990,M07,"128,518","124,660","3,858",3
LA,U,CN5108700000000,51,87,1990,M08,"128,094","123,804","4,290",3.3
LA,U,CN5108700000000,51,87,1990,M09,"125,662","121,608","4,054",3.2
LA,U,CN5108700000000,51,87,1990,M10,"125,616","122,032","3,584",2.9
LA,U,CN5108700000000,51,87,1990,M11,"125,650","121,728","3,922",3.1
LA,U,CN5108700000000,51,87,1990,M12,"125,632","121,886","3,746",3
LA,U,CN5108700000000,51,87,1990,M13,"125,816","122,101","3,715",3
LA,U,CN5108900000000,51,89,1990,M01,"31,107","29,559","1,548",5
LA,U,CN5108900000000,51,89,1990,M02,"31,164","29,597","1,567",5
LA,U,CN5108900000000,51,89,1990,M03,"31,414","29,873","1,541",4.9
LA,U,CN5108900000000,51,89,1990,M04,"31,425","29,891","1,534",4.9
LA,U,CN5108900000000,51,89,1990,M05,"31,457","30,185","1,272",4
LA,U,CN5108900000000,51,89,1990,M06,"32,175","30,228","1,947",6.1
LA,U,CN5108900000000,51,89,1990,M07,"32,236","30,055","2,181",6.8
LA,U,CN5108900000000,51,89,1990,M08,"31,200","29,931","1,269",4.1
LA,U,CN5108900000000,51,89,1990,M09,"31,097","29,673","1,424",4.6
LA,U,CN5108900000000,51,89,1990,M10,"35,775","29,374","6,401",17.9
LA,U,CN5108900000000,51,89,1990,M11,"32,395","28,990","3,405",10.5
LA,U,CN5108900000000,51,89,1990,M12,"34,045","28,689","5,356",15.7
LA,U,CN5108900000000,51,89,1990,M13,"32,124","29,670","2,454",7.6
LA,U,CN5109100000000,51,91,1990,M01,"1,306","1,231",75,5.7
LA,U,CN5109100000000,51,91,1990,M02,"1,361","1,273",88,6.5
LA,U,CN5109100000000,51,91,1990,M03,"1,347","1,292",55,4.1
LA,U,CN5109100000000,51,91,1990,M04,"1,352","1,305",47,3.5
LA,U,CN5109100000000,51,91,1990,M05,"1,361","1,318",43,3.2
LA,U,CN5109100000000,51,91,1990,M06,"1,358","1,308",50,3.7
LA,U,CN5109100000000,51,91,1990,M07,"1,378","1,339",39,2.8
LA,U,CN5109100000000,51,91,1990,M08,"1,342","1,302",40,3
LA,U,CN5109100000000,51,91,1990,M09,"1,339","1,294",45,3.4
LA,U,CN5109100000000,51,91,1990,M10,"1,359","1,300",59,4.3
LA,U,CN5109100000000,51,91,1990,M11,"1,343","1,266",77,5.7
LA,U,CN5109100000000,51,91,1990,M12,"1,304","1,241",63,4.8
LA,U,CN5109100000000,51,91,1990,M13,"1,346","1,289",57,4.2
LA,U,CN5109300000000,51,93,1990,M01,"12,692","11,937",755,5.9
LA,U,CN5109300000000,51,93,1990,M02,"12,729","11,991",738,5.8
LA,U,CN5109300000000,51,93,1990,M03,"12,787","12,153",634,5
LA,U,CN5109300000000,51,93,1990,M04,"12,806","12,195",611,4.8
LA,U,CN5109300000000,51,93,1990,M05,"12,879","12,157",722,5.6
LA,U,CN5109300000000,51,93,1990,M06,"13,019","12,273",746,5.7
LA,U,CN5109300000000,51,93,1990,M07,"13,394","12,750",644,4.8
LA,U,CN5109300000000,51,93,1990,M08,"13,337","12,654",683,5.1
LA,U,CN5109300000000,51,93,1990,M09,"13,027","12,359",668,5.1
LA,U,CN5109300000000,51,93,1990,M10,"12,990","12,424",566,4.4
LA,U,CN5109300000000,51,93,1990,M11,"12,997","12,372",625,4.8
LA,U,CN5109300000000,51,93,1990,M12,"13,051","12,405",646,4.9
LA,U,CN5109300000000,51,93,1990,M13,"12,976","12,306",670,5.2
LA,U,CN5109500000000,51,95,1990,M01,"18,674","17,806",868,4.6
LA,U,CN5109500000000,51,95,1990,M02,"18,597","17,889",708,3.8
LA,U,CN5109500000000,51,95,1990,M03,"18,648","18,130",518,2.8
LA,U,CN5109500000000,51,95,1990,M04,"18,622","18,193",429,2.3
LA,U,CN5109500000000,51,95,1990,M05,"18,576","18,137",439,2.4
LA,U,CN5109500000000,51,95,1990,M06,"18,812","18,309",503,2.7
LA,U,CN5109500000000,51,95,1990,M07,"19,454","19,020",434,2.2
LA,U,CN5109500000000,51,95,1990,M08,"19,376","18,878",498,2.6
LA,U,CN5109500000000,51,95,1990,M09,"19,006","18,434",572,3
LA,U,CN5109500000000,51,95,1990,M10,"19,052","18,533",519,2.7
LA,U,CN5109500000000,51,95,1990,M11,"19,095","18,452",643,3.4
LA,U,CN5109500000000,51,95,1990,M12,"19,162","18,504",658,3.4
LA,U,CN5109500000000,51,95,1990,M13,"18,923","18,357",566,3
LA,U,CN5109700000000,51,97,1990,M01,"2,972","2,799",173,5.8
LA,U,CN5109700000000,51,97,1990,M02,"2,995","2,834",161,5.4
LA,U,CN5109700000000,51,97,1990,M03,"3,020","2,906",114,3.8
LA,U,CN5109700000000,51,97,1990,M04,"3,035","2,926",109,3.6
LA,U,CN5109700000000,51,97,1990,M05,"3,187","2,999",188,5.9
LA,U,CN5109700000000,51,97,1990,M06,"3,207","3,080",127,4
LA,U,CN5109700000000,51,97,1990,M07,"3,204","3,103",101,3.2
LA,U,CN5109700000000,51,97,1990,M08,"3,145","2,989",156,5
LA,U,CN5109700000000,51,97,1990,M09,"3,080","2,958",122,4
LA,U,CN5109700000000,51,97,1990,M10,"3,058","2,946",112,3.7
LA,U,CN5109700000000,51,97,1990,M11,"3,186","2,969",217,6.8
LA,U,CN5109700000000,51,97,1990,M12,"3,102","2,948",154,5
LA,U,CN5109700000000,51,97,1990,M13,"3,100","2,955",145,4.7
LA,U,CN5109900000000,51,99,1990,M01,"6,830","6,567",263,3.9
LA,U,CN5109900000000,51,99,1990,M02,"6,846","6,594",252,3.7
LA,U,CN5109900000000,51,99,1990,M03,"6,868","6,659",209,3
LA,U,CN5109900000000,51,99,1990,M04,"6,837","6,633",204,3
LA,U,CN5109900000000,51,99,1990,M05,"6,947","6,736",211,3
LA,U,CN5109900000000,51,99,1990,M06,"7,038","6,817",221,3.1
LA,U,CN5109900000000,51,99,1990,M07,"7,069","6,893",176,2.5
LA,U,CN5109900000000,51,99,1990,M08,"7,091","6,796",295,4.2
LA,U,CN5109900000000,51,99,1990,M09,"6,930","6,636",294,4.2
LA,U,CN5109900000000,51,99,1990,M10,"6,952","6,662",290,4.2
LA,U,CN5109900000000,51,99,1990,M11,"6,988","6,639",349,5
LA,U,CN5109900000000,51,99,1990,M12,"7,032","6,667",365,5.2
LA,U,CN5109900000000,51,99,1990,M13,"6,953","6,692",261,3.8
LA,U,CN5110100000000,51,101,1990,M01,"5,561","5,324",237,4.3
LA,U,CN5110100000000,51,101,1990,M02,"5,584","5,388",196,3.5
LA,U,CN5110100000000,51,101,1990,M03,"5,723","5,529",194,3.4
LA,U,CN5110100000000,51,101,1990,M04,"5,708","5,563",145,2.5
LA,U,CN5110100000000,51,101,1990,M05,"5,877","5,704",173,2.9
LA,U,CN5110100000000,51,101,1990,M06,"6,028","5,857",171,2.8
LA,U,CN5110100000000,51,101,1990,M07,"6,040","5,901",139,2.3
LA,U,CN5110100000000,51,101,1990,M08,"5,869","5,682",187,3.2
LA,U,CN5110100000000,51,101,1990,M09,"5,800","5,627",173,3
LA,U,CN5110100000000,51,101,1990,M10,"5,746","5,599",147,2.6
LA,U,CN5110100000000,51,101,1990,M11,"5,817","5,647",170,2.9
LA,U,CN5110100000000,51,101,1990,M12,"5,823","5,610",213,3.7
LA,U,CN5110100000000,51,101,1990,M13,"5,798","5,619",179,3.1
LA,U,CN5110300000000,51,103,1990,M01,"5,452","4,051","1,401",25.7
LA,U,CN5110300000000,51,103,1990,M02,"5,382","4,036","1,346",25
LA,U,CN5110300000000,51,103,1990,M03,"5,147","4,131","1,016",19.7
LA,U,CN5110300000000,51,103,1990,M04,"5,084","4,323",761,15
LA,U,CN5110300000000,51,103,1990,M05,"4,785","4,484",301,6.3
LA,U,CN5110300000000,51,103,1990,M06,"4,871","4,601",270,5.5
LA,U,CN5110300000000,51,103,1990,M07,"4,915","4,725",190,3.9
LA,U,CN5110300000000,51,103,1990,M08,"4,988","4,739",249,5
LA,U,CN5110300000000,51,103,1990,M09,"4,914","4,648",266,5.4
LA,U,CN5110300000000,51,103,1990,M10,"4,807","4,644",163,3.4
LA,U,CN5110300000000,51,103,1990,M11,"4,963","4,641",322,6.5
LA,U,CN5110300000000,51,103,1990,M12,"4,851","4,439",412,8.5
LA,U,CN5110300000000,51,103,1990,M13,"5,013","4,455",558,11.1
LA,U,CN5110500000000,51,105,1990,M01,"8,847","7,940",907,10.3
LA,U,CN5110500000000,51,105,1990,M02,"8,687","7,850",837,9.6
LA,U,CN5110500000000,51,105,1990,M03,"9,039","7,986","1,053",11.6
LA,U,CN5110500000000,51,105,1990,M04,"8,793","8,033",760,8.6
LA,U,CN5110500000000,51,105,1990,M05,"9,048","8,148",900,9.9
LA,U,CN5110500000000,51,105,1990,M06,"9,074","8,232",842,9.3
LA,U,CN5110500000000,51,105,1990,M07,"9,324","8,511",813,8.7
LA,U,CN5110500000000,51,105,1990,M08,"9,320","8,443",877,9.4
LA,U,CN5110500000000,51,105,1990,M09,"9,249","8,312",937,10.1
LA,U,CN5110500000000,51,105,1990,M10,"9,065","8,347",718,7.9
LA,U,CN5110500000000,51,105,1990,M11,"9,209","8,392",817,8.9
LA,U,CN5110500000000,51,105,1990,M12,"9,123","8,314",809,8.9
LA,U,CN5110500000000,51,105,1990,M13,"9,065","8,209",856,9.4
LA,U,CN5110700000000,51,107,1990,M01,"51,278","50,486",792,1.5
LA,U,CN5110700000000,51,107,1990,M02,"51,439","50,677",762,1.5
LA,U,CN5110700000000,51,107,1990,M03,"51,867","51,178",689,1.3
LA,U,CN5110700000000,51,107,1990,M04,"51,590","50,987",603,1.2
LA,U,CN5110700000000,51,107,1990,M05,"52,543","51,770",773,1.5
LA,U,CN5110700000000,51,107,1990,M06,"53,273","52,406",867,1.6
LA,U,CN5110700000000,51,107,1990,M07,"53,766","52,982",784,1.5
LA,U,CN5110700000000,51,107,1990,M08,"53,147","52,231",916,1.7
LA,U,CN5110700000000,51,107,1990,M09,"51,960","51,012",948,1.8
LA,U,CN5110700000000,51,107,1990,M10,"52,152","51,211",941,1.8
LA,U,CN5110700000000,51,107,1990,M11,"52,148","51,033","1,115",2.1
LA,U,CN5110700000000,51,107,1990,M12,"52,309","51,247","1,062",2
LA,U,CN5110700000000,51,107,1990,M13,"52,289","51,435",854,1.6
LA,U,CN5110900000000,51,109,1990,M01,"9,911","9,430",481,4.9
LA,U,CN5110900000000,51,109,1990,M02,"9,960","9,490",470,4.7
LA,U,CN5110900000000,51,109,1990,M03,"10,443","9,579",864,8.3
LA,U,CN5110900000000,51,109,1990,M04,"10,153","9,747",406,4
LA,U,CN5110900000000,51,109,1990,M05,"10,526","10,067",459,4.4
LA,U,CN5110900000000,51,109,1990,M06,"10,357","9,886",471,4.5
LA,U,CN5110900000000,51,109,1990,M07,"10,673","10,049",624,5.8
LA,U,CN5110900000000,51,109,1990,M08,"10,548","10,034",514,4.9
LA,U,CN5110900000000,51,109,1990,M09,"10,692","10,189",503,4.7
LA,U,CN5110900000000,51,109,1990,M10,"10,413","9,990",423,4.1
LA,U,CN5110900000000,51,109,1990,M11,"10,225","9,528",697,6.8
LA,U,CN5110900000000,51,109,1990,M12,"10,397","9,499",898,8.6
LA,U,CN5110900000000,51,109,1990,M13,"10,359","9,791",568,5.5
LA,U,CN5111100000000,51,111,1990,M01,"5,341","4,986",355,6.6
LA,U,CN5111100000000,51,111,1990,M02,"5,324","5,015",309,5.8
LA,U,CN5111100000000,51,111,1990,M03,"5,458","5,146",312,5.7
LA,U,CN5111100000000,51,111,1990,M04,"5,517","5,213",304,5.5
LA,U,CN5111100000000,51,111,1990,M05,"5,610","5,236",374,6.7
LA,U,CN5111100000000,51,111,1990,M06,"5,639","5,292",347,6.2
LA,U,CN5111100000000,51,111,1990,M07,"5,946","5,347",599,10.1
LA,U,CN5111100000000,51,111,1990,M08,"5,750","5,236",514,8.9
LA,U,CN5111100000000,51,111,1990,M09,"5,509","4,973",536,9.7
LA,U,CN5111100000000,51,111,1990,M10,"5,431","4,906",525,9.7
LA,U,CN5111100000000,51,111,1990,M11,"5,364","4,862",502,9.4
LA,U,CN5111100000000,51,111,1990,M12,"5,312","4,861",451,8.5
